customer_id;trans_date;tran_amount
CS8537;15-abr-13;67
CS7888;28-sep-12;54
CS7629;6-abr-14;43
CS7448;17-may-14;75
CS7379;21-jun-13;15
CS7214;27-mar-13;30
CS8333;10-jun-13;60
CS8565;5-sep-12;15
CS8640;7-nov-12;71
CS7751;10-may-14;79
CS8083;27-oct-11;12
CS8338;28-abr-14;77
CS7117;11-ene-14;23
CS7880;5-sep-12;55
CS7338;14-ene-13;49
CS7386;4-ene-15;76
CS7581;13-ago-13;56
CS8099;10-may-13;73
CS7526;16-feb-12;43
CS7403;8-jun-14;32
CS8579;11-jul-14;28
CS7798;29-ene-13;37
CS8500;2-ago-11;28
CS8613;21-may-12;31
CS8830;17-nov-11;32
CS7176;27-jun-14;23
CS8861;21-ago-12;32
CS8765;18-jul-13;37
CS8440;22-ago-14;67
CS8283;11-may-13;12
CS8064;27-ago-11;78
CS8863;22-sep-12;78
CS7770;21-jun-12;43
CS8862;31-oct-14;62
CS7822;29-feb-12;78
CS8818;19-feb-12;20
CS8333;26-oct-11;41
CS7785;6-jul-11;11
CS7976;3-may-12;19
CS8502;9-mar-14;65
CS8494;29-dic-11;78
CS7232;14-jul-12;39
CS7215;1-oct-11;22
CS7291;16-sep-13;28
CS7990;9-jul-14;41
CS8496;20-may-11;40
CS8438;12-may-13;19
CS7393;15-sep-12;18
CS7911;26-ago-11;37
CS8113;19-jun-11;45
CS8502;24-oct-14;18
CS8781;6-nov-13;67
CS8947;19-oct-14;31
CS8788;2-feb-12;78
CS7396;15-sep-13;24
CS7393;26-jul-12;12
CS8704;27-ene-15;79
CS7907;18-feb-13;33
CS8863;1-nov-12;63
CS8133;28-may-12;75
CS7155;22-jun-11;31
CS8423;7-jun-12;12
CS7475;2-mar-13;62
CS7901;29-jul-14;13
CS8638;30-nov-13;20
CS7537;11-mar-15;14
CS8449;1-jun-11;74
CS7763;10-jul-14;52
CS7851;22-mar-14;51
CS7415;1-ene-15;24
CS8128;23-dic-11;46
CS7514;12-abr-14;69
CS7353;23-nov-12;66
CS7555;26-sep-12;13
CS8395;29-jul-14;30
CS7810;10-ago-11;59
CS7868;8-jun-12;74
CS7553;4-abr-12;12
CS8081;3-ene-14;58
CS7596;6-oct-12;45
CS8260;25-nov-11;65
CS8483;8-dic-11;63
CS8184;15-jul-14;24
CS8106;7-ene-12;23
CS8406;23-may-13;69
CS8513;10-oct-11;35
CS7256;13-mar-12;39
CS7484;7-nov-12;54
CS8029;18-sep-11;66
CS7127;22-sep-12;39
CS8619;17-jul-13;62
CS7453;6-abr-12;26
CS7742;3-jun-13;47
CS7555;20-ene-12;18
CS8693;29-ene-15;40
CS8676;17-jun-14;16
CS8110;11-feb-14;71
CS8908;26-may-13;27
CS8918;28-ene-15;29
CS7916;26-jun-11;40
CS8237;7-may-14;27
CS7281;4-mar-15;40
CS7210;4-abr-13;14
CS7645;23-mar-14;32
CS7748;10-nov-12;50
CS8174;15-ene-14;78
CS7470;23-ene-15;56
CS8157;31-oct-12;17
CS8628;20-ene-14;15
CS7903;10-mar-15;56
CS7776;6-mar-14;22
CS7342;1-ene-13;28
CS8897;24-sep-12;26
CS8902;17-dic-12;52
CS8000;24-ago-13;38
CS7608;26-ago-11;35
CS8720;24-ago-13;48
CS7428;6-jun-14;65
CS7848;13-ago-13;17
CS7544;17-dic-14;52
CS8918;16-nov-12;78
CS7237;2-dic-11;61
CS7112;29-abr-14;24
CS8603;7-jul-13;28
CS7237;31-may-14;40
CS8141;2-nov-11;67
CS8401;16-feb-14;62
CS7214;24-may-12;71
CS8945;29-mar-14;29
CS7204;10-feb-12;27
CS8845;22-ene-14;36
CS7851;24-mar-12;62
CS8122;29-dic-13;59
CS8372;13-jun-14;38
CS8272;7-ago-14;44
CS7472;31-mar-12;73
CS7551;12-mar-14;70
CS7628;31-ago-11;60
CS8047;21-mar-12;77
CS7916;24-sep-13;49
CS8644;24-dic-14;66
CS7383;19-abr-13;37
CS7558;21-may-12;44
CS8572;26-feb-13;51
CS8612;28-feb-12;37
CS8838;9-abr-14;49
CS7696;5-sep-13;72
CS7173;4-dic-12;53
CS7501;19-may-12;48
CS8871;29-sep-13;10
CS7877;1-nov-11;65
CS7233;23-sep-14;63
CS8765;15-ene-12;71
CS8951;7-mar-12;27
CS8769;10-ago-12;35
CS8599;10-mar-13;21
CS7457;24-may-13;41
CS8571;16-sep-11;37
CS8510;6-oct-14;63
CS8369;4-jun-14;57
CS8687;16-ene-12;17
CS7313;20-dic-13;24
CS8957;6-nov-11;52
CS8243;4-sep-11;32
CS8236;18-abr-13;43
CS8837;21-may-12;32
CS8997;31-may-12;38
CS7990;15-ene-15;35
CS7507;2-jun-11;17
CS8582;26-nov-12;75
CS7753;14-jul-11;77
CS7734;15-sep-12;66
CS7180;7-may-14;74
CS7347;10-oct-11;57
CS8615;29-ago-13;71
CS8464;5-abr-14;76
CS8359;21-ene-14;27
CS7394;29-oct-11;25
CS7116;8-jun-14;28
CS7772;29-ago-14;75
CS8555;4-abr-12;48
CS7757;25-ago-11;54
CS7532;28-ago-11;10
CS8708;14-jul-14;42
CS7192;7-abr-14;21
CS8893;25-jun-14;58
CS7114;4-feb-14;33
CS7611;8-jun-14;63
CS7396;4-feb-15;40
CS7556;17-mar-14;38
CS8351;9-oct-12;24
CS7710;6-jun-12;79
CS8381;1-feb-14;38
CS7786;17-feb-13;37
CS8112;11-ene-12;76
CS7663;1-oct-13;48
CS7738;15-mar-12;33
CS7185;19-may-13;63
CS8851;3-ene-13;71
CS7946;8-jul-14;15
CS7625;30-ago-14;33
CS7777;29-ago-13;32
CS7573;10-jun-12;40
CS8099;11-jun-13;71
CS8779;19-may-13;27
CS8546;29-may-12;15
CS7162;14-may-12;19
CS7458;2-ago-13;65
CS8847;27-sep-13;49
CS8489;18-mar-13;13
CS7676;16-ene-14;27
CS8766;9-sep-13;74
CS7490;6-jun-11;31
CS8362;25-mar-14;62
CS7742;2-jul-14;23
CS8587;15-jul-13;29
CS7909;25-ene-14;73
CS7369;7-jul-11;76
CS7350;2-jul-13;66
CS7718;12-oct-12;16
CS7775;2-ene-13;12
CS7820;3-mar-13;20
CS8664;28-dic-13;61
CS7536;12-nov-11;48
CS7485;27-oct-13;14
CS7937;21-dic-11;48
CS7240;10-sep-14;39
CS7240;22-dic-12;11
CS8910;9-abr-12;55
CS8627;26-nov-13;68
CS8975;3-feb-14;13
CS7770;23-mar-13;32
CS8862;6-feb-12;24
CS7503;9-feb-14;50
CS7605;13-jun-14;64
CS8430;16-jul-14;64
CS8356;20-mar-13;69
CS8985;16-jul-11;70
CS7128;19-abr-14;72
CS7581;29-ago-11;55
CS8913;17-feb-13;71
CS8363;8-ago-11;71
CS8962;4-sep-13;43
CS8631;23-ago-12;17
CS8440;8-oct-14;16
CS8225;14-feb-12;35
CS7133;12-ago-12;75
CS7818;9-ene-15;11
CS7384;31-oct-12;10
CS8826;24-mar-14;23
CS7320;24-jul-11;64
CS8514;3-jun-13;76
CS8527;8-sep-11;58
CS8526;1-ene-14;77
CS8714;7-feb-15;20
CS7423;27-ago-12;17
CS7546;27-oct-11;64
CS7811;5-mar-14;47
CS8229;19-jun-13;63
CS7991;25-may-12;52
CS8356;2-ago-12;44
CS8678;7-nov-11;58
CS8863;27-mar-14;36
CS7510;5-feb-14;26
CS7989;4-sep-12;48
CS7850;21-ene-15;24
CS8689;11-may-13;29
CS8974;16-nov-14;27
CS7579;19-jul-11;18
CS7220;10-nov-14;76
CS8001;18-oct-13;41
CS7367;7-ago-12;68
CS8026;19-feb-15;56
CS7951;16-abr-12;72
CS7772;5-ene-13;23
CS7424;13-abr-14;18
CS7820;11-mar-14;55
CS7396;15-oct-13;68
CS8307;12-ago-13;56
CS8272;1-may-14;29
CS8718;12-oct-11;50
CS8118;30-nov-12;65
CS7290;12-oct-12;32
CS8227;15-ene-15;55
CS8226;18-feb-15;32
CS8934;3-oct-12;51
CS8445;31-jul-12;38
CS7548;6-ago-12;15
CS7791;5-ago-12;51
CS8208;7-jun-12;59
CS8707;24-may-11;21
CS8842;23-abr-13;62
CS7950;17-oct-12;56
CS8005;29-ago-11;45
CS7807;9-ago-14;63
CS8343;28-jul-13;63
CS8372;28-ago-14;30
CS7725;2-may-12;28
CS7645;7-jun-14;29
CS8875;12-jul-12;46
CS8717;21-jun-13;12
CS7442;4-nov-12;73
CS8373;25-jun-14;31
CS8405;10-jul-12;24
CS7935;7-ago-13;79
CS8320;24-may-11;32
CS7518;12-nov-14;43
CS8575;24-may-11;36
CS7337;29-jul-13;57
CS7419;1-may-12;46
CS8790;19-feb-12;43
CS8769;6-may-12;52
CS8742;5-jul-12;31
CS8979;21-nov-13;17
CS8651;3-ene-12;19
CS8550;6-oct-14;68
CS7386;28-jul-13;77
CS8587;28-oct-12;78
CS8188;26-sep-12;30
CS7911;6-may-12;26
CS8130;6-sep-12;58
CS8734;4-abr-13;72
CS8932;1-jun-14;43
CS8567;7-ene-15;18
CS8927;2-ago-11;23
CS8587;8-jul-14;70
CS7346;3-ago-11;31
CS8893;1-jul-14;34
CS7455;28-ago-11;56
CS7968;18-jul-12;26
CS8040;26-oct-13;13
CS8662;21-may-14;74
CS7964;23-ene-15;77
CS7625;26-ago-12;31
CS8651;16-jul-11;18
CS7886;13-ene-12;10
CS8649;28-ago-11;63
CS8832;10-mar-14;58
CS8673;13-oct-12;75
CS8431;7-feb-12;46
CS8678;1-jun-11;41
CS8203;13-mar-15;33
CS7359;9-jul-11;14
CS7957;2-jun-14;17
CS7721;6-ene-14;13
CS8801;16-ene-13;16
CS8622;9-mar-14;75
CS8493;28-abr-14;68
CS8166;4-jun-11;23
CS7722;9-ene-13;38
CS7309;1-sep-14;73
CS8168;31-may-13;74
CS7974;15-jun-14;46
CS7738;10-ago-13;28
CS7489;9-nov-13;78
CS7423;23-dic-12;54
CS8756;26-feb-12;63
CS8561;11-ene-13;12
CS8280;20-may-12;33
CS7835;10-jul-12;20
CS8682;1-jun-14;57
CS8787;1-nov-14;40
CS8191;26-jul-12;29
CS8085;5-abr-13;77
CS7156;29-ene-12;77
CS8427;28-jun-11;46
CS7644;12-may-14;21
CS7247;3-feb-15;39
CS8901;4-feb-14;18
CS7733;30-dic-13;18
CS7609;9-feb-13;45
CS8538;19-jun-14;30
CS8965;22-feb-13;72
CS7812;30-may-11;22
CS8788;24-jun-12;66
CS7791;14-nov-12;53
CS7679;14-sep-13;69
CS8662;31-may-11;58
CS7535;23-dic-14;67
CS8392;28-jun-12;44
CS7813;2-feb-14;54
CS7295;13-mar-15;66
CS7130;18-ago-11;41
CS7786;7-oct-14;55
CS8313;30-dic-14;10
CS7195;21-mar-14;39
CS8890;15-nov-11;16
CS8671;29-dic-11;24
CS8959;30-sep-14;50
CS8143;1-feb-13;26
CS7529;20-sep-13;43
CS8268;23-ene-14;67
CS7623;12-dic-14;34
CS7971;5-ene-12;61
CS8994;17-dic-14;27
CS8224;3-ago-14;49
CS8180;12-abr-12;74
CS8442;2-sep-12;16
CS7543;22-oct-11;58
CS8024;12-dic-12;62
CS8350;28-oct-14;20
CS7218;22-mar-12;16
CS8776;3-nov-12;41
CS8817;8-mar-13;22
CS8849;26-sep-13;33
CS8346;2-ene-13;58
CS8320;4-dic-11;27
CS7949;11-ago-14;33
CS7783;22-nov-14;47
CS8577;26-jul-14;71
CS8940;3-dic-11;27
CS7785;13-ene-15;34
CS8121;25-oct-12;51
CS8846;23-nov-12;54
CS8227;5-feb-14;11
CS8996;14-jul-12;29
CS7775;30-jun-14;43
CS7424;6-mar-15;30
CS7797;16-jun-11;48
CS8301;27-oct-13;74
CS7118;8-dic-14;29
CS8733;3-feb-15;26
CS8115;27-jun-11;28
CS8975;1-ago-11;50
CS7267;17-nov-13;64
CS7385;4-abr-14;78
CS8977;16-jul-11;71
CS7602;5-may-14;16
CS7152;30-nov-14;10
CS7591;19-sep-14;69
CS8798;26-sep-14;53
CS8368;25-oct-13;38
CS7657;11-ene-13;56
CS8721;13-sep-12;30
CS7447;19-dic-12;41
CS8682;28-abr-13;70
CS8891;27-may-11;29
CS8595;21-jul-13;25
CS7232;18-jun-11;12
CS8768;8-sep-13;55
CS7124;2-ene-15;71
CS8729;31-oct-12;56
CS7786;28-jul-12;37
CS8176;6-feb-13;75
CS8464;11-dic-12;14
CS8627;22-mar-13;75
CS7705;1-jul-13;63
CS7695;12-may-12;69
CS8285;24-dic-11;71
CS8006;22-nov-14;61
CS7140;25-sep-12;40
CS8971;30-ago-11;47
CS7813;2-nov-11;44
CS8520;15-oct-11;26
CS8085;19-ene-13;51
CS8921;30-oct-14;71
CS7585;8-abr-14;64
CS7141;13-ago-11;11
CS7794;11-ago-11;40
CS7578;18-dic-14;23
CS8176;7-sep-13;55
CS8569;6-mar-15;53
CS8969;26-may-14;77
CS7955;5-mar-14;46
CS8485;20-may-13;22
CS7230;23-may-11;55
CS7315;12-nov-12;77
CS7389;20-may-11;20
CS7459;16-jul-11;41
CS8346;11-oct-12;29
CS7398;20-jun-12;42
CS7230;13-jun-13;20
CS7920;31-jul-13;74
CS7269;31-may-14;77
CS8270;14-jun-12;18
CS8549;12-may-12;57
CS7656;18-ene-12;10
CS7695;25-nov-11;17
CS7382;30-ago-11;78
CS8402;6-jun-11;60
CS7160;12-abr-13;53
CS7593;11-ene-14;60
CS8236;23-nov-13;53
CS8266;20-may-14;58
CS7648;15-oct-13;53
CS8199;20-mar-12;72
CS8639;1-feb-15;39
CS7602;9-oct-14;40
CS8471;8-feb-14;53
CS8312;26-dic-13;28
CS8642;20-jun-11;56
CS7549;16-abr-12;14
CS8281;25-ago-11;55
CS7924;4-jul-11;20
CS7677;2-nov-12;67
CS8906;28-abr-13;72
CS8253;10-nov-11;45
CS7701;15-jun-12;45
CS8935;27-may-11;13
CS7136;28-nov-12;42
CS7169;9-nov-14;59
CS8241;12-feb-14;53
CS7835;3-feb-15;35
CS8684;23-oct-14;61
CS8676;24-abr-12;12
CS7760;13-sep-12;25
CS8594;1-oct-13;54
CS8305;25-oct-12;13
CS8186;13-oct-13;49
CS7978;10-may-14;28
CS7189;29-abr-13;51
CS8560;9-oct-12;72
CS7940;12-dic-12;32
CS7373;6-jul-12;56
CS8219;26-oct-13;73
CS7176;6-nov-11;61
CS8399;20-jun-11;31
CS8489;12-sep-13;60
CS7663;30-ago-13;25
CS8579;23-jul-11;52
CS8884;11-oct-11;11
CS8609;16-ene-12;19
CS7603;11-abr-14;14
CS7434;21-ago-12;33
CS8645;1-jul-11;34
CS8258;11-jun-14;12
CS7585;4-mar-13;28
CS8943;9-ago-12;49
CS7170;20-jun-11;31
CS7173;12-ago-14;74
CS7857;8-jun-14;71
CS7501;24-oct-14;62
CS7661;13-jul-14;44
CS8454;16-jun-14;38
CS7486;17-ene-14;61
CS7518;11-ago-14;41
CS7263;19-ene-14;67
CS7352;31-ene-13;16
CS7624;27-nov-11;56
CS8704;12-abr-14;24
CS8279;28-jun-12;33
CS8965;1-ago-11;38
CS7250;5-sep-13;70
CS8383;22-ene-14;77
CS8953;27-ago-13;53
CS8150;14-feb-12;76
CS7457;8-dic-11;57
CS7520;8-ago-14;32
CS8752;18-jul-14;73
CS8973;7-oct-13;35
CS8667;30-oct-12;77
CS8964;10-oct-13;38
CS7188;5-dic-13;48
CS7614;9-ago-13;46
CS7573;16-dic-13;59
CS7648;7-abr-12;40
CS8104;15-abr-12;17
CS7373;25-nov-14;66
CS7966;25-sep-12;79
CS7557;20-sep-11;39
CS8947;31-mar-14;34
CS8690;14-may-13;36
CS7186;6-jun-13;23
CS7969;12-mar-14;15
CS7361;24-mar-12;40
CS8885;8-oct-12;60
CS7266;27-jun-13;17
CS7718;1-ago-13;72
CS8357;3-sep-13;35
CS7339;3-oct-14;19
CS7917;12-mar-12;33
CS8106;11-ago-12;23
CS8150;7-ene-13;52
CS8654;15-nov-11;64
CS7592;21-mar-12;78
CS8945;9-mar-14;11
CS7548;27-feb-15;44
CS7515;29-oct-12;63
CS8704;22-abr-12;40
CS8301;7-sep-12;20
CS7682;16-abr-13;36
CS8620;13-ago-11;37
CS8073;17-mar-13;17
CS7215;27-sep-11;28
CS7369;25-jul-12;24
CS7703;9-feb-14;53
CS8350;28-ago-12;67
CS8562;18-ene-14;25
CS8648;21-abr-12;14
CS8127;18-ene-12;13
CS7836;26-jun-14;67
CS8988;29-ene-13;52
CS8666;11-oct-11;17
CS7334;5-ene-14;49
CS7592;24-nov-13;21
CS8215;28-abr-14;64
CS8707;1-abr-12;14
CS7906;11-mar-13;68
CS7581;7-nov-14;45
CS7796;3-may-12;13
CS8745;26-jul-11;58
CS7681;12-jun-12;79
CS7464;9-nov-13;18
CS8215;17-jul-11;68
CS7818;25-feb-15;31
CS7185;10-ene-12;17
CS8201;30-nov-13;30
CS8231;19-ene-15;42
CS8717;6-nov-13;73
CS8052;31-ene-12;36
CS8820;25-may-12;39
CS8323;6-jun-12;78
CS8266;8-feb-13;34
CS7372;8-ago-13;25
CS8924;10-ene-13;42
CS8250;21-mar-14;34
CS8657;13-may-13;25
CS8361;28-may-12;41
CS8639;21-mar-14;51
CS8430;19-ene-15;43
CS7269;7-ene-15;62
CS8826;1-oct-14;61
CS8591;31-ago-12;32
CS8379;5-ene-14;49
CS7839;26-oct-13;14
CS7580;29-oct-11;33
CS7362;26-mar-13;53
CS7829;26-nov-11;18
CS7429;30-mar-12;28
CS8803;30-may-14;64
CS7473;5-sep-13;26
CS8545;19-mar-14;24
CS8173;10-abr-12;20
CS7922;7-jul-13;41
CS7656;6-abr-13;57
CS7993;15-jul-14;14
CS8771;12-feb-14;38
CS8203;19-oct-13;70
CS7319;18-dic-14;23
CS7484;7-oct-12;10
CS8367;9-jun-14;65
CS8489;6-mar-14;74
CS7913;19-ago-12;60
CS7292;10-jul-12;65
CS7997;8-abr-12;36
CS7746;24-feb-12;70
CS7823;4-feb-15;48
CS8797;15-may-14;35
CS7263;22-oct-11;61
CS8844;9-abr-14;64
CS7990;17-nov-14;50
CS8638;4-jul-12;63
CS8213;25-feb-14;22
CS8912;19-dic-14;17
CS8945;17-jul-14;71
CS7745;30-jun-12;61
CS8855;20-ago-12;68
CS7829;13-ago-11;75
CS7244;26-jun-11;75
CS8787;27-dic-14;28
CS7305;9-may-12;47
CS7198;4-jul-12;53
CS7982;12-nov-11;11
CS8574;13-may-14;38
CS8949;28-dic-12;71
CS8327;20-may-12;39
CS8612;9-jun-11;36
CS8858;10-sep-12;26
CS8012;21-feb-12;19
CS8434;2-ene-13;31
CS8332;17-oct-13;38
CS7381;19-sep-13;64
CS7908;20-abr-12;26
CS8533;26-feb-13;49
CS8039;30-nov-14;24
CS7381;14-jul-11;46
CS7945;25-nov-11;45
CS8363;16-may-11;19
CS8982;16-ago-12;23
CS8871;1-ene-13;79
CS7503;28-nov-11;45
CS7967;5-oct-14;53
CS8834;23-sep-14;62
CS7466;10-feb-15;55
CS8165;11-nov-12;51
CS7291;14-jul-12;37
CS7675;16-ago-11;55
CS7214;10-oct-11;64
CS7145;22-jul-12;39
CS8526;21-jun-13;18
CS7126;18-sep-14;53
CS8660;10-abr-12;52
CS7557;14-dic-11;32
CS8521;11-dic-14;34
CS8195;2-dic-14;59
CS7903;17-ene-13;27
CS8140;3-jun-13;57
CS7194;31-dic-11;21
CS7945;18-jul-13;52
CS8786;15-abr-14;38
CS8753;22-nov-12;30
CS8852;26-abr-12;46
CS7209;8-may-12;73
CS7866;14-abr-13;46
CS7513;23-jun-14;39
CS7672;27-abr-13;75
CS7127;6-dic-14;26
CS8600;26-sep-14;54
CS7363;13-jul-13;53
CS7572;20-abr-13;75
CS8322;28-jun-11;11
CS8061;7-ene-13;24
CS7552;21-ago-14;51
CS8217;13-oct-14;77
CS8706;8-nov-13;70
CS7570;6-mar-14;37
CS7642;19-nov-14;22
CS7808;25-abr-12;48
CS8972;17-jul-14;30
CS7868;8-nov-11;65
CS8778;26-dic-13;32
CS8198;20-oct-11;63
CS7491;3-oct-12;62
CS8184;29-ago-14;32
CS8141;15-abr-14;60
CS7901;27-ene-13;11
CS8309;29-ene-15;57
CS7146;20-mar-14;73
CS8474;13-dic-13;26
CS8067;21-abr-13;30
CS7153;25-nov-13;71
CS8337;14-oct-12;18
CS8153;25-nov-14;26
CS8695;4-may-12;77
CS8582;13-mar-14;40
CS8010;13-ene-13;71
CS8520;20-jul-12;73
CS7294;29-mar-14;75
CS7392;17-may-14;14
CS7660;30-dic-13;50
CS7281;16-jun-12;30
CS7796;14-ago-12;69
CS8439;28-jun-14;68
CS7376;14-nov-13;47
CS8117;19-feb-13;17
CS7717;15-nov-14;76
CS7674;3-mar-13;47
CS7154;16-ago-12;25
CS8319;21-abr-13;68
CS7164;11-dic-12;35
CS8942;29-mar-14;23
CS7391;31-ago-13;41
CS7308;4-sep-12;57
CS7368;5-may-12;32
CS7415;28-jul-11;52
CS8147;21-dic-12;76
CS7692;9-jul-13;28
CS7907;29-jun-11;65
CS8337;14-ago-13;42
CS7319;4-ene-14;50
CS8339;18-oct-13;56
CS7872;24-nov-13;47
CS8887;26-may-13;72
CS7318;2-may-13;21
CS8344;24-nov-14;60
CS8269;12-feb-15;18
CS8129;18-sep-13;39
CS7425;19-oct-13;23
CS8993;19-jul-11;48
CS7120;16-jul-11;58
CS8884;16-dic-12;14
CS7349;1-ago-14;68
CS8064;6-mar-14;31
CS8267;28-jul-12;21
CS7454;26-may-11;47
CS7303;21-oct-13;64
CS7686;7-nov-13;32
CS8155;13-ene-14;42
CS8059;17-dic-13;46
CS8518;2-dic-11;58
CS8995;25-ene-13;79
CS7658;9-ago-12;33
CS8412;16-ago-12;34
CS7728;10-ago-11;36
CS8072;12-jul-12;60
CS8477;17-ago-13;50
CS7503;15-mar-15;65
CS8378;31-oct-11;47
CS8061;6-ago-14;30
CS8602;1-nov-13;73
CS8133;19-jun-13;61
CS8351;11-abr-14;26
CS8202;4-jun-12;21
CS7966;22-oct-11;44
CS8869;23-ene-15;14
CS7178;18-may-14;50
CS8724;15-jul-13;58
CS8656;4-dic-11;36
CS7393;17-feb-12;44
CS7909;23-sep-12;63
CS8028;3-ene-14;38
CS8711;10-sep-14;52
CS8420;10-oct-12;76
CS7715;6-sep-14;29
CS7982;11-nov-14;58
CS8072;13-dic-12;54
CS8538;22-mar-13;59
CS8985;19-oct-12;33
CS7614;1-nov-13;61
CS8987;18-dic-14;14
CS8634;30-abr-13;19
CS7187;30-mar-12;58
CS7574;9-mar-15;12
CS7464;4-ago-12;67
CS8987;10-nov-14;24
CS7630;29-ene-15;13
CS8320;15-jun-13;51
CS8571;7-dic-12;61
CS8639;26-dic-13;39
CS7691;19-jun-13;52
CS7443;12-oct-11;38
CS7978;1-nov-12;64
CS7611;9-may-13;52
CS7657;19-jul-13;56
CS8436;20-ago-13;76
CS8174;14-dic-14;65
CS8844;27-jul-13;26
CS7410;31-oct-14;35
CS8302;29-jun-13;57
CS7886;18-feb-14;23
CS8495;25-nov-14;63
CS8001;17-mar-12;16
CS8594;3-sep-12;51
CS8445;6-sep-14;66
CS7920;18-mar-13;49
CS8618;24-dic-11;45
CS7303;6-may-14;59
CS8736;31-ago-12;14
CS7450;13-mar-14;15
CS7362;17-oct-14;38
CS8741;21-mar-12;67
CS8164;18-jun-11;44
CS8493;18-dic-13;28
CS7954;5-oct-13;47
CS7181;4-mar-14;69
CS8271;13-sep-11;76
CS8429;25-feb-13;54
CS7861;6-ago-14;46
CS8504;10-oct-14;61
CS8821;26-feb-15;58
CS8410;5-dic-13;76
CS8004;1-feb-15;37
CS7897;4-sep-11;26
CS8005;15-feb-15;46
CS7219;29-ago-13;65
CS8932;15-oct-14;29
CS7238;5-nov-11;35
CS7319;12-ene-13;34
CS7200;27-ene-13;27
CS8779;18-sep-13;50
CS7148;25-mar-13;62
CS8276;12-ene-12;62
CS8735;10-sep-13;37
CS8429;26-mar-13;29
CS8214;25-may-11;30
CS8882;30-may-11;73
CS7571;6-jun-11;45
CS8883;11-sep-11;17
CS7159;10-mar-12;35
CS7959;18-ene-13;22
CS7440;23-jul-12;25
CS8081;19-sep-14;28
CS8265;13-nov-14;51
CS7636;16-dic-11;14
CS8729;26-jul-14;70
CS7227;29-dic-11;54
CS8739;1-sep-11;75
CS8997;28-jun-14;45
CS7538;11-nov-11;47
CS7481;16-nov-11;24
CS7444;1-dic-14;35
CS7448;1-oct-12;20
CS8382;21-mar-13;63
CS7171;27-nov-13;35
CS8310;15-ago-14;30
CS7113;7-ene-14;16
CS8436;29-ago-14;46
CS7925;1-nov-14;55
CS8861;23-ene-14;35
CS8390;26-oct-11;18
CS8252;5-mar-12;50
CS8850;15-feb-13;50
CS7468;18-feb-15;17
CS8592;30-ene-15;68
CS7664;25-ago-12;29
CS7382;14-feb-14;26
CS8232;7-ago-13;52
CS7886;8-ene-14;65
CS8640;22-oct-14;30
CS7819;29-abr-13;25
CS8964;11-may-13;18
CS7139;18-nov-13;71
CS8873;13-jun-12;13
CS8202;3-mar-12;48
CS8881;16-oct-11;36
CS8984;31-jul-12;79
CS7275;3-nov-12;67
CS7118;9-oct-13;42
CS7840;4-feb-15;35
CS8386;9-nov-13;25
CS7650;5-may-14;59
CS7859;12-abr-12;79
CS7972;26-sep-11;59
CS8717;10-mar-13;11
CS8324;9-mar-14;74
CS8148;18-oct-11;21
CS8273;28-ago-11;36
CS8442;21-jul-14;45
CS8261;21-oct-13;26
CS7571;24-abr-13;37
CS8764;5-sep-14;17
CS7328;14-may-13;63
CS7629;20-abr-12;76
CS8026;4-mar-13;26
CS8440;16-oct-14;55
CS7490;3-may-13;35
CS8598;10-sep-13;12
CS7827;10-may-12;23
CS8761;9-dic-12;12
CS7187;27-jun-14;16
CS7709;13-ago-14;31
CS8032;16-ago-12;56
CS7918;12-jun-12;36
CS7850;2-ene-12;43
CS7603;25-ago-12;53
CS8004;3-ago-11;49
CS8569;13-dic-14;41
CS7456;10-may-13;46
CS7451;16-jul-14;13
CS7612;6-ago-14;46
CS8016;31-ago-11;48
CS8883;17-jul-13;79
CS8517;23-oct-14;54
CS8900;11-ene-13;72
CS7923;29-dic-11;13
CS7439;5-jul-13;64
CS7668;2-nov-12;25
CS7800;6-dic-13;27
CS7166;2-may-14;41
CS7938;6-abr-14;60
CS7489;17-jul-14;30
CS8486;25-dic-11;16
CS8881;21-abr-14;45
CS7144;5-jun-11;69
CS8739;12-oct-14;10
CS8161;3-nov-11;42
CS7148;26-ene-12;73
CS7895;13-ene-14;49
CS8383;31-jul-11;33
CS7289;8-mar-14;22
CS8286;9-nov-13;53
CS7299;19-mar-12;48
CS7846;2-ene-13;60
CS7508;23-dic-13;65
CS8775;18-dic-14;37
CS7382;2-oct-12;37
CS7132;24-jun-14;12
CS8940;26-mar-12;53
CS8930;16-feb-12;70
CS7312;22-dic-14;35
CS8790;18-may-11;31
CS7209;25-oct-13;70
CS8959;15-feb-14;32
CS7596;8-ago-11;58
CS8312;6-jun-14;65
CS7529;16-may-14;79
CS8605;7-ene-13;59
CS8804;1-sep-13;38
CS8503;9-sep-14;56
CS8227;3-feb-12;33
CS7232;17-may-12;47
CS8550;6-mar-15;36
CS7267;21-jul-12;74
CS8146;2-abr-14;69
CS8241;8-oct-12;13
CS8653;14-dic-14;10
CS8369;19-ago-13;23
CS7123;27-may-13;24
CS8150;10-jun-11;24
CS8867;31-may-11;45
CS8120;29-sep-14;79
CS7142;2-abr-12;11
CS8175;4-dic-11;12
CS7757;3-jul-12;12
CS8664;13-dic-13;47
CS8885;13-ago-12;14
CS7356;5-jun-13;21
CS7558;29-may-13;37
CS7322;10-sep-12;35
CS8067;21-ene-12;64
CS7809;25-dic-13;77
CS8089;16-ene-15;33
CS8862;26-jun-12;26
CS7825;4-mar-14;11
CS8385;3-jul-12;10
